,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA10,SMA30,SMA50,RSI14
41,2021-06-21 00:00:00-04:00,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,74438100,0.0,0.0,203.50133514404297,200.89766845703124,,51.27573577609475
42,2021-06-22 00:00:00-04:00,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,57476700,0.0,0.0,204.17200164794923,200.83844655354818,,52.30592786156856
43,2021-06-23 00:00:00-04:00,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,93297600,0.0,0.0,206.09833526611328,201.27589111328126,,62.141385330266594
44,2021-06-24 00:00:00-04:00,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,137947200,0.0,0.0,208.42166900634766,202.27511342366537,,67.282426880793
45,2021-06-25 00:00:00-04:00,229.86000061035156,231.27000427246094,222.89999389648438,223.9566650390625,97490100,0.0,0.0,210.4876693725586,203.38822428385416,,64.07817333282306
46,2021-06-28 00:00:00-04:00,223.8800048828125,231.56666564941406,223.44000244140625,229.57333374023438,64884600,0.0,0.0,212.85533599853517,204.48800201416014,,67.60013440328657
47,2021-06-29 00:00:00-04:00,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,52143900,0.0,0.0,215.56866912841798,205.6427795410156,,64.38845492283578
48,2021-06-30 00:00:00-04:00,226.58999633789062,230.93666076660156,226.04666137695312,226.56666564941406,56774700,0.0,0.0,218.06300201416016,206.77422383626302,,63.95272258741874
49,2021-07-01 00:00:00-04:00,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,55903500,0.0,0.0,220.10700073242188,208.046001180013,211.85386779785156,63.17952342056071
50,2021-07-02 00:00:00-04:00,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,81163500,0.0,0.0,221.96000061035156,209.0695566813151,211.58193450927735,63.441594170379894
51,2021-07-06 00:00:00-04:00,227.23666381835938,228.0,217.13333129882812,219.86000061035156,69853500,0.0,0.0,223.25166778564454,209.94400126139323,211.1164678955078,55.11357039582786
52,2021-07-07 00:00:00-04:00,221.42333984375,221.89999389648438,212.77333068847656,214.88333129882812,56376000,0.0,0.0,223.94966735839844,210.3685567220052,210.4928012084961,49.685618339112175
53,2021-07-08 00:00:00-04:00,209.4566650390625,218.14332580566406,206.82000732421875,217.60333251953125,68319900,0.0,0.0,223.82433319091797,210.9032231648763,210.14660125732422,52.44246008175456
54,2021-07-09 00:00:00-04:00,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234375,54421500,0.0,0.0,223.06199951171874,211.32344563802084,209.89693481445312,53.824830408482384
55,2021-07-12 00:00:00-04:00,220.73333740234375,229.0800018310547,220.72000122070312,228.56666564941406,77781000,0.0,0.0,223.52299957275392,211.93288981119792,209.9549346923828,62.07013561179107
56,2021-07-13 00:00:00-04:00,228.77333068847656,231.0933380126953,222.10000610351562,222.84666442871094,62898300,0.0,0.0,222.85033264160157,212.41422322591146,209.68226806640624,55.67931586876815
57,2021-07-14 00:00:00-04:00,223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,64923600,0.0,0.0,221.9376663208008,212.7417790730794,209.47213470458985,50.71169777027137
58,2021-07-15 00:00:00-04:00,219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,60628800,0.0,0.0,220.96766662597656,213.2471125284831,209.31880126953126,49.833671291990406
59,2021-07-16 00:00:00-04:00,218.22666931152344,218.89999389648438,214.06666564941406,214.74000549316406,49113000,0.0,0.0,219.8443344116211,214.04022369384765,209.14066802978516,47.78871122570197
60,2021-07-19 00:00:00-04:00,209.9633331298828,215.73333740234375,207.09666442871094,215.4066619873047,63891300,0.0,0.0,218.75500030517577,214.5643346150716,209.02520141601562,48.502121510985155
61,2021-07-20 00:00:00-04:00,217.3300018310547,220.79666137695312,213.5,220.1666717529297,46461300,0.0,0.0,218.7856674194336,215.17955678304037,208.94606811523437,53.39840083900244
62,2021-07-21 00:00:00-04:00,219.8699951171875,221.6199951171875,216.76333618164062,218.42999267578125,41859900,0.0,0.0,219.1403335571289,215.75400085449218,209.12106811523438,51.4754276768116
63,2021-07-22 00:00:00-04:00,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,45317100,0.0,0.0,219.02200012207032,216.31488952636718,209.3348013305664,49.26418573763714
64,2021-07-23 00:00:00-04:00,215.45333862304688,216.26666259765625,212.43333435058594,214.4600067138672,43814700,0.0,0.0,218.56966705322264,216.6844451904297,209.6914013671875,47.137764634969265
65,2021-07-26 00:00:00-04:00,216.99000549316406,222.73333740234375,215.70333862304688,219.2066650390625,76009800,0.0,0.0,217.6336669921875,217.21477864583332,210.2642678833008,52.486526051022935
66,2021-07-27 00:00:00-04:00,221.13333129882812,222.1666717529297,209.0800018310547,214.92666625976562,98439900,0.0,0.0,216.84166717529297,217.51577860514323,210.631201171875,47.79090230969379
67,2021-07-28 00:00:00-04:00,215.6666717529297,218.32333374023438,213.13333129882812,215.66000366210938,48019800,0.0,0.0,216.62833404541016,218.04488983154297,211.09886779785157,48.638765514913906
68,2021-07-29 00:00:00-04:00,216.59666442871094,227.89666748046875,216.26666259765625,225.78334045410156,91183800,0.0,0.0,217.52000122070314,218.8502232869466,211.76206787109376,58.627230059688394
69,2021-07-30 00:00:00-04:00,223.9199981689453,232.50999450683594,223.0,229.06666564941406,88969200,0.0,0.0,218.95266723632812,219.6346674601237,212.58700103759764,61.25877916368551
70,2021-08-02 00:00:00-04:00,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,100847400,0.0,0.0,221.06766815185546,220.59422302246094,213.40626770019531,66.49438970194939
71,2021-08-03 00:00:00-04:00,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,64860900,0.0,0.0,222.70900115966796,221.58211212158204,214.26533447265626,66.50957225569682
72,2021-08-04 00:00:00-04:00,237.0,241.63333129882812,236.30999755859375,236.97332763671875,51007800,0.0,0.0,224.5633346557617,222.55111185709634,214.96186767578126,66.78284685899568
73,2021-08-05 00:00:00-04:00,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,38758800,0.0,0.0,226.7423355102539,223.19622294108072,215.69480102539063,67.67593396460111
74,2021-08-06 00:00:00-04:00,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,46869000,0.0,0.0,228.59966888427735,223.4104451497396,216.2279345703125,60.36016974961498
75,2021-08-09 00:00:00-04:00,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,44145900,0.0,0.0,230.47100219726562,223.87588958740236,216.78066772460937,64.28501347294596
76,2021-08-10 00:00:00-04:00,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,40296900,0.0,0.0,232.64466857910156,224.11222279866536,217.34580108642578,62.56929819808303
77,2021-08-11 00:00:00-04:00,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,29401800,0.0,0.0,234.67266845703125,224.4128896077474,217.90526794433595,61.55101206104001
78,2021-08-12 00:00:00-04:00,235.44667053222656,240.93333435058594,233.13333129882812,240.75,52377300,0.0,0.0,236.1693344116211,224.8856674194336,218.68613464355468,65.56439620337711
79,2021-08-13 00:00:00-04:00,241.23666381835938,243.3000030517578,238.1133270263672,239.05667114257812,50194500,0.0,0.0,237.1683349609375,225.3217788696289,219.64833465576172,63.06853904966156
80,2021-08-16 00:00:00-04:00,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200,0.0,0.0,236.38500061035157,225.40255635579427,220.22913452148438,50.44795470940597
81,2021-08-17 00:00:00-04:00,224.22000122070312,224.86000061035156,216.27999877929688,221.90333557128906,71163900,0.0,0.0,234.917333984375,225.47066752115884,220.6330010986328,44.16615644608569
82,2021-08-18 00:00:00-04:00,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200,0.0,0.0,234.18633422851562,225.9633341471354,221.20233428955078,51.55758576799738
83,2021-08-19 00:00:00-04:00,226.07000732421875,228.85000610351562,222.52999877929688,224.49000549316406,42940500,0.0,0.0,232.8143341064453,226.19288991292316,221.70026763916016,47.08266888321467
84,2021-08-20 00:00:00-04:00,227.61666870117188,230.7100067138672,224.56666564941406,226.75332641601562,44525700,0.0,0.0,232.18633270263672,226.45188954671224,222.16786743164062,49.16162422865114
85,2021-08-23 00:00:00-04:00,228.47999572753906,237.3766632080078,226.9166717529297,235.43333435058594,60794700,0.0,0.0,231.9376663208008,226.68077850341797,222.81060089111327,56.25895506121714
86,2021-08-24 00:00:00-04:00,236.89332580566406,238.4066619873047,234.2133331298828,236.163330078125,39249300,0.0,0.0,231.88766632080078,227.12466735839843,223.4159341430664,56.8051159231176
87,2021-08-25 00:00:00-04:00,235.67666625976562,238.99000549316406,234.6666717529297,237.06666564941406,37936800,0.0,0.0,232.00033264160157,227.767111714681,224.16153411865236,57.51210085243548
88,2021-08-26 00:00:00-04:00,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900,0.0,0.0,231.29733276367188,228.32888946533203,224.80346740722655,53.98667059769021
89,2021-08-27 00:00:00-04:00,235.0,238.3333282470703,234.03334045410156,237.30667114257812,41501400,0.0,0.0,231.12233276367186,229.08111165364582,225.4389340209961,57.026946750946905
90,2021-08-30 00:00:00-04:00,238.24000549316406,243.6666717529297,237.57666015625,243.6366729736328,55812600,0.0,0.0,232.6136672973633,230.02211201985676,226.15626739501954,61.821472513115594
91,2021-08-31 00:00:00-04:00,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,62566200,0.0,0.0,234.94733428955078,230.8578898111979,226.92220092773437,62.949067248918
92,2021-09-01 00:00:00-04:00,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,0.0,0.0,236.45066833496094,231.7334457397461,227.6580676269531,62.27779938461033
93,2021-09-02 00:00:00-04:00,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,38331900,0.0,0.0,238.41466827392577,232.65711263020833,228.16353424072267,61.540722036814074
94,2021-09-03 00:00:00-04:00,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,45738300,0.0,0.0,240.19166870117186,233.659223429362,228.52186737060546,61.877982875495796
95,2021-09-07 00:00:00-04:00,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,60119400,0.0,0.0,241.74566802978515,234.71811218261718,229.0622006225586,66.99009953101047
96,2021-09-08 00:00:00-04:00,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,56379000,0.0,0.0,243.25833435058593,235.9302230834961,229.49653381347656,67.22249460102282
97,2021-09-09 00:00:00-04:00,251.1366729736328,254.03334045410156,250.5433349609375,251.6199951171875,42233100,0.0,0.0,244.7136672973633,237.12888946533204,229.9905337524414,67.47943996689062
98,2021-09-10 00:00:00-04:00,253.1999969482422,254.20333862304688,244.83999633789062,245.42333984375,45552600,0.0,0.0,245.88400115966797,237.78355611165364,230.36766723632812,58.246125926244346
99,2021-09-13 00:00:00-04:00,246.73666381835938,248.25999450683594,236.28334045410156,247.6666717529297,68857500,0.0,0.0,246.9200012207031,238.40355631510417,230.80153411865234,60.360746646860036
100,2021-09-14 00:00:00-04:00,247.52333068847656,251.49000549316406,245.46665954589844,248.163330078125,55574700,0.0,0.0,247.37266693115234,238.79044494628906,231.23880065917967,60.83367720273606
101,2021-09-15 00:00:00-04:00,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,46073100,0.0,0.0,248.04299926757812,239.30255584716798,231.8804672241211,64.32254416709111
102,2021-09-16 00:00:00-04:00,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,41770200,0.0,0.0,248.80633239746095,239.81444498697917,232.62940063476563,64.66925012738966
103,2021-09-17 00:00:00-04:00,252.38333129882812,253.67999267578125,250.0,253.163330078125,84612600,0.0,0.0,249.70966491699218,240.3128890991211,233.3406005859375,65.44852555836025
104,2021-09-20 00:00:00-04:00,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,74273100,0.0,0.0,249.59633178710936,240.65811106363932,233.8287338256836,51.18846398993729
105,2021-09-21 00:00:00-04:00,244.92999267578125,248.24667358398438,243.47999572753906,246.4600067138672,48992100,0.0,0.0,249.1449996948242,240.94277801513672,234.18660064697266,54.539199250735315
106,2021-09-22 00:00:00-04:00,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,45378900,0.0,0.0,249.0806671142578,241.4088892618815,234.7426007080078,58.7026451125555
107,2021-09-23 00:00:00-04:00,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,35842500,0.0,0.0,249.04000091552734,241.91800028483073,235.41100067138672,59.24667490987646
108,2021-09-24 00:00:00-04:00,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,64119000,0.0,0.0,250.3106674194336,242.4973337809245,236.23626739501952,65.26201323718932
109,2021-09-27 00:00:00-04:00,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,84212100,0.0,0.0,251.92266845703125,243.32166748046876,237.21720092773438,69.25843976487089
110,2021-09-28 00:00:00-04:00,262.3999938964844,265.21331787109375,255.39332580566406,259.1866760253906,76144200,0.0,0.0,253.0250030517578,244.3371124267578,238.0928012084961,62.91926771964308
111,2021-09-29 00:00:00-04:00,259.9333190917969,264.5,256.8933410644531,260.4366760253906,62828700,0.0,0.0,253.87433776855468,245.6215571085612,238.8982012939453,63.886575750379954
112,2021-09-30 00:00:00-04:00,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,53868000,0.0,0.0,254.49067230224608,246.58255767822266,239.69946838378905,61.21306705139133
113,2021-10-01 00:00:00-04:00,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,51094200,0.0,0.0,255.01500701904297,247.7131134033203,240.53920196533204,61.090280472757165
114,2021-10-04 00:00:00-04:00,265.5,268.989990234375,258.7066650390625,260.510009765625,91449900,0.0,0.0,256.7270080566406,248.8383361816406,241.4602020263672,63.028479132763096
115,2021-10-05 00:00:00-04:00,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,55297800,0.0,0.0,258.10067291259764,249.66378021240234,242.28000183105468,62.52875235250689
116,2021-10-06 00:00:00-04:00,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,43898400,0.0,0.0,259.12767181396487,250.4888910929362,243.19980163574218,63.249756899117884
117,2021-10-07 00:00:00-04:00,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,57587400,0.0,0.0,260.4600067138672,251.40455830891926,244.17733520507812,66.71729731530391
118,2021-10-08 00:00:00-04:00,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,50215800,0.0,0.0,260.8300048828125,252.34155782063803,244.8982681274414,62.00633303377985
119,2021-10-11 00:00:00-04:00,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,42600900,0.0,0.0,260.8493377685547,253.230669148763,245.59653503417968,64.17054706561552
120,2021-10-12 00:00:00-04:00,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,66060000,0.0,0.0,261.7880035400391,254.0618911743164,246.23686828613282,68.32212582089282
121,2021-10-13 00:00:00-04:00,270.15667724609375,271.8033447265625,268.59332275390625,270.3599853515625,42360300,0.0,0.0,262.78033447265625,254.89922383626302,246.91246795654297,69.78849415140279
122,2021-10-14 00:00:00-04:00,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,36741600,0.0,0.0,264.2083343505859,255.83511301676432,247.62846832275392,71.69450275648869
123,2021-10-15 00:00:00-04:00,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,56773800,0.0,0.0,266.4686676025391,257.06444651285807,248.48446838378905,77.022550532864
124,2021-10-18 00:00:00-04:00,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,72621600,0.0,0.0,269.4213348388672,258.58155822753906,249.62453521728514,81.19925229599895
125,2021-10-19 00:00:00-04:00,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,52143300,0.0,0.0,272.2106689453125,259.81878051757815,250.62793518066405,77.91014150881745
126,2021-10-20 00:00:00-04:00,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,42096300,0.0,0.0,274.97900390625,261.0624476114909,251.6666687011719,78.15974547596328
127,2021-10-21 00:00:00-04:00,285.3333435058594,300.0,285.1666564941406,298.0,94444500,0.0,0.0,278.32533569335936,262.6084477742513,252.90786865234375,82.16074896269697
128,2021-10-22 00:00:00-04:00,298.5,303.3333435058594,296.9866638183594,303.2266540527344,68642400,0.0,0.0,282.4650024414062,264.5352249145508,254.15740173339844,83.92420472187614
129,2021-10-25 00:00:00-04:00,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,188556300,0.0,0.0,290.2290008544922,267.66700236002606,256.20866821289064,90.97877260261197
130,2021-10-26 00:00:00-04:00,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,187245000,0.0,0.0,297.3193328857422,270.7107798258464,258.4237347412109,88.64021111786462
131,2021-10-27 00:00:00-04:00,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,115579500,0.0,0.0,304.8786682128906,273.8444468180339,260.9047348022461,89.51708461613848
132,2021-10-28 00:00:00-04:00,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,81639600,0.0,0.0,313.50266723632814,277.40055796305336,263.4917349243164,91.02202741139364
133,2021-10-29 00:00:00-04:00,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,89755200,0.0,0.0,322.5350006103516,281.33955841064454,266.4286016845703,92.1647557667794
134,2021-11-01 00:00:00-04:00,381.6666564941406,403.25,372.88665771484375,402.86334228515625,168146100,0.0,0.0,333.8176666259766,286.65533650716145,269.95080200195315,94.19956245058412
135,2021-11-02 00:00:00-04:00,386.4533386230469,402.86334228515625,382.0,390.6666564941406,128213400,0.0,0.0,344.07533264160156,291.4622248331706,273.0554684448242,85.00334564060645
136,2021-11-03 00:00:00-04:00,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,103885500,0.0,0.0,355.6773315429688,296.5946690877279,276.42460174560546,86.61343655166644
137,2021-11-04 00:00:00-04:00,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,76192200,0.0,0.0,366.87433166503905,301.8865580240885,279.88266845703123,87.18169693352291
138,2021-11-05 00:00:00-04:00,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,64886400,0.0,0.0,377.2880004882812,306.8610026041667,283.3555352783203,85.28214569433867
139,2021-11-08 00:00:00-05:00,383.2633361816406,399.0,377.6666564941406,387.64666748046875,100337100,0.0,0.0,381.8906677246094,310.9896687825521,286.3623352050781,72.42741892312547
140,2021-11-09 00:00:00-05:00,391.20001220703125,391.5,337.17333984375,341.1666564941406,177317400,0.0,0.0,382.05966796875,313.7223347981771,288.3129348754883,52.38237044541291
141,2021-11-10 00:00:00-05:00,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,128408100,0.0,0.0,383.0626678466797,316.9072235107422,290.5278015136719,56.51401370759232
142,2021-11-11 00:00:00-05:00,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,67189800,0.0,0.0,382.6116668701172,320.10755615234376,292.7239346313477,55.99140683287656
143,2021-11-12 00:00:00-05:00,349.1666564941406,351.5,339.73333740234375,344.47332763671875,76719300,0.0,0.0,379.9256652832031,322.9764444986979,294.7308010864258,52.45145670001745
144,2021-11-15 00:00:00-05:00,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,104326800,0.0,0.0,373.4189971923828,325.55266621907555,296.5962677001953,50.1772692515748
145,2021-11-16 00:00:00-05:00,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,79627200,0.0,0.0,369.50999755859374,328.5986663818359,298.60833435058595,54.55665490169708
146,2021-11-17 00:00:00-05:00,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,94336200,0.0,0.0,365.34833068847655,332.0015553792318,300.8426010131836,57.864102414113255
147,2021-11-18 00:00:00-05:00,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,62696700,0.0,0.0,360.89732971191404,335.36566569010415,303.1194009399414,58.56238072072182
148,2021-11-19 00:00:00-05:00,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,64926900,0.0,0.0,358.0629943847656,339.2719991048177,305.79133392333983,62.27829715792179
149,2021-11-22 00:00:00-05:00,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,99217500,0.0,0.0,357.86065979003905,343.3267761230469,308.5504669189453,63.97260471199122
150,2021-11-23 00:00:00-05:00,389.1700134277344,393.5,354.23333740234375,369.6766662597656,108515100,0.0,0.0,360.71166076660154,346.69688720703124,310.9807336425781,57.281380870990255
151,2021-11-24 00:00:00-05:00,360.1300048828125,377.5899963378906,354.0,372.0,67680600,0.0,0.0,362.3133270263672,350.0848876953125,313.3818670654297,57.97112180347388
152,2021-11-26 00:00:00-05:00,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,35042700,0.0,0.0,362.9269958496094,353.01377665201824,315.54806732177735,53.428634479464655
153,2021-11-29 00:00:00-05:00,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,58393500,0.0,0.0,366.37933044433595,356.2799987792969,318.06473419189456,59.01701712152321
154,2021-11-30 00:00:00-05:00,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,81276000,0.0,0.0,370.7583312988281,359.3316650390625,320.82866760253904,59.750878053259754
